Estimate	Std. Error	z value	Pr(>|z|)	var	inv	vars	converged
-6.4944	5.6168	-1.15626293677904	0.247573623502149	(Intercept)	X1_Wafrica_1	abslat + popdens + maxtemp + precipitation + precseason	TRUE
0	0	0.379325559728054	0.704446121519978	abslat	X1_Wafrica_1	abslat + popdens + maxtemp + precipitation + precseason	TRUE
0	0	0.285560883248431	0.775214466997311	popdens	X1_Wafrica_1	abslat + popdens + maxtemp + precipitation + precseason	TRUE
0	0	0.232752611127093	0.8159535131395	maxtemp	X1_Wafrica_1	abslat + popdens + maxtemp + precipitation + precseason	TRUE
0	0	1.09771554892936	0.272328717951395	precipitation	X1_Wafrica_1	abslat + popdens + maxtemp + precipitation + precseason	TRUE
0	0	0.890482198922643	0.37320702260709	precseason	X1_Wafrica_1	abslat + popdens + maxtemp + precipitation + precseason	TRUE
-10	0	-2.16904277394492	0.030079436649346	(Intercept)	X1_Wafrica_1	abslat + popdens + precipitation + precseason	TRUE
0	0	0.350379911106397	0.726053600659831	abslat	X1_Wafrica_1	abslat + popdens + precipitation + precseason	TRUE
0	0	0.258730648993724	0.79584307006943	popdens	X1_Wafrica_1	abslat + popdens + precipitation + precseason	TRUE
0	0	1.13852619726432	0.254900826182897	precipitation	X1_Wafrica_1	abslat + popdens + precipitation + precseason	TRUE
0	0	1.07973568784934	0.280259897027141	precseason	X1_Wafrica_1	abslat + popdens + precipitation + precseason	TRUE
-10	0	-2.17593027676467	0.029560474468618	(Intercept)	X1_Wafrica_1	abslat + precipitation + precseason	TRUE
0	0	0.338161692066621	0.735241342378252	abslat	X1_Wafrica_1	abslat + precipitation + precseason	TRUE
0	0	1.12869893608015	0.25902485826739	precipitation	X1_Wafrica_1	abslat + precipitation + precseason	TRUE
0	0	1.1521248972129	0.249269753571505	precseason	X1_Wafrica_1	abslat + precipitation + precseason	TRUE
0	0	-2.42851497751004	0.0151607989012217	(Intercept)	X1_Wafrica_1	precipitation + precseason	TRUE
0	0	1.06457571093317	0.287067976160149	precipitation	X1_Wafrica_1	precipitation + precseason	TRUE
0	0	1.10802005869897	0.267853153182226	precseason	X1_Wafrica_1	precipitation + precseason	TRUE
