Estimate	Std. Error	z value	Pr(>|z|)	var	inv	vars	converged
-0.176	0.162	-1.08683478273805	0.277109832754474	maxtemp	X2_Senegal_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0.179	0.142	1.25667432895801	0.208871587447856	mintemp	X2_Senegal_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	-0.0157573595240067	0.987427966379808	precipitation	X2_Senegal_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0.0215	0.0157	1.36675847117548	0.17170102367188	precseason	X2_Senegal_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0.0054	0.0053	1.01662137419375	0.309333582154265	tempseason	X2_Senegal_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
2.3	3.4	0.667346867790902	0.504550595860904	(Intercept)	X2_Senegal_1	popdens + maxtemp + mintemp + precseason + tempseason	TRUE
0	0	-0.0969001621196037	0.922805680061472	popdens	X2_Senegal_1	popdens + maxtemp + mintemp + precseason + tempseason	TRUE
-0.171	0.162	-1.05264717533115	0.29250272739348	maxtemp	X2_Senegal_1	popdens + maxtemp + mintemp + precseason + tempseason	TRUE
0.141	0.155	0.910208475027122	0.362712575469202	mintemp	X2_Senegal_1	popdens + maxtemp + mintemp + precseason + tempseason	TRUE
0.018	0.015	1.21684286856983	0.223664006093645	precseason	X2_Senegal_1	popdens + maxtemp + mintemp + precseason + tempseason	TRUE
0.0038	0.0059	0.65015718425559	0.515590694458878	tempseason	X2_Senegal_1	popdens + maxtemp + mintemp + precseason + tempseason	TRUE
0	0	0.61881793207696	0.536036307605399	(Intercept)	X2_Senegal_1	maxtemp + mintemp + precseason + tempseason	TRUE
-0.17	0.17	-1.01520445844556	0.31000837577922	maxtemp	X2_Senegal_1	maxtemp + mintemp + precseason + tempseason	TRUE
0.15	0.15	0.961867284138427	0.336116274326752	mintemp	X2_Senegal_1	maxtemp + mintemp + precseason + tempseason	TRUE
0.019	0.014	1.40789951794987	0.159160825864966	precseason	X2_Senegal_1	maxtemp + mintemp + precseason + tempseason	TRUE
0.0033	0.0053	0.624576438564223	0.532249087550273	tempseason	X2_Senegal_1	maxtemp + mintemp + precseason + tempseason	TRUE
2.2	3.1	0.695539345652693	0.486717362584415	(Intercept)	X2_Senegal_1	maxtemp + mintemp + precseason	TRUE
-0.087	0.1	-0.8741645473983	0.382028649958087	maxtemp	X2_Senegal_1	maxtemp + mintemp + precseason	TRUE
0.053	0.065	0.812878632135903	0.416287646686448	mintemp	X2_Senegal_1	maxtemp + mintemp + precseason	TRUE
0.0149	0.0134	1.10808502277319	0.267825098575708	precseason	X2_Senegal_1	maxtemp + mintemp + precseason	TRUE
2.8	3	0.936841109600628	0.348840295446926	(Intercept)	X2_Senegal_1	maxtemp + precseason	TRUE
-0.081	0.099	-0.821703451013725	0.411245694601869	maxtemp	X2_Senegal_1	maxtemp + precseason	TRUE
0.0117	0.0121	0.969168465550637	0.332461142040259	precseason	X2_Senegal_1	maxtemp + precseason	TRUE
0.3	0.9	0.317423249756399	0.750922467933653	(Intercept)	X2_Senegal_1	precseason	TRUE
0.01	0.0097	1.02973948024771	0.303132317128087	precseason	X2_Senegal_1	precseason	TRUE
