sample	hap	accession	pop	spp	region	contgroup	country
Debug026_aegypti_Porto_Velho_Brazil_M_4	H036	Debug026_aegypti_Porto_Velho_Brazil_M_4_0	PortoVelho	AAA	South America	Americas	Brazil
Debug026_aegypti_Porto_Velho_Brazil_M_5	H007	Debug026_aegypti_Porto_Velho_Brazil_M_5_0	PortoVelho	AAA	South America	Americas	Brazil
Debug026_aegypti_Porto_Velho_Brazil_M_5	H007	Debug026_aegypti_Porto_Velho_Brazil_M_5_1	PortoVelho	AAA	South America	Americas	Brazil
Debug026_aegypti_Porto_Velho_Brazil_M_6	H007	Debug026_aegypti_Porto_Velho_Brazil_M_6_1	PortoVelho	AAA	South America	Americas	Brazil
Debug026_aegypti_Porto_Velho_Brazil_M_6	H007	Debug026_aegypti_Porto_Velho_Brazil_M_6_0	PortoVelho	AAA	South America	Americas	Brazil
Debug026_aegypti_Porto_Velho_Brazil_M_7	H007	Debug026_aegypti_Porto_Velho_Brazil_M_7_0	PortoVelho	AAA	South America	Americas	Brazil
Debug026_aegypti_Porto_Velho_Brazil_M_7	H001	Debug026_aegypti_Porto_Velho_Brazil_M_7_1	PortoVelho	AAA	South America	Americas	Brazil
Debug026_aegypti_Porto_Velho_Brazil_M_8	H007	Debug026_aegypti_Porto_Velho_Brazil_M_8_1	PortoVelho	AAA	South America	Americas	Brazil
Debug026_aegypti_Porto_Velho_Brazil_M_8	H007	Debug026_aegypti_Porto_Velho_Brazil_M_8_0	PortoVelho	AAA	South America	Americas	Brazil
Debug026_aegypti_Porto_Velho_Brazil_M_9	H004	Debug026_aegypti_Porto_Velho_Brazil_M_9_0	PortoVelho	AAA	South America	Americas	Brazil
Debug026_aegypti_Porto_Velho_Brazil_M_9	H007	Debug026_aegypti_Porto_Velho_Brazil_M_9_1	PortoVelho	AAA	South America	Americas	Brazil
Debug031_aegypti_El_Dorado_US_U_24	H162	Debug031_aegypti_El_Dorado_US_U_24_1	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_El_Dorado_US_U_24	H669	Debug031_aegypti_El_Dorado_US_U_24_0	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_El_Dorado_US_U_25	H026	Debug031_aegypti_El_Dorado_US_U_25_1	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_El_Dorado_US_U_25	H145	Debug031_aegypti_El_Dorado_US_U_25_0	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_El_Dorado_US_U_26	H621	Debug031_aegypti_El_Dorado_US_U_26_0	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_El_Dorado_US_U_26	H655	Debug031_aegypti_El_Dorado_US_U_26_1	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_El_Dorado_US_U_28	H012	Debug031_aegypti_El_Dorado_US_U_28_0	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_El_Dorado_US_U_28	H003	Debug031_aegypti_El_Dorado_US_U_28_1	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_El_Dorado_US_U_29	H054	Debug031_aegypti_El_Dorado_US_U_29_1	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_El_Dorado_US_U_29	H066	Debug031_aegypti_El_Dorado_US_U_29_0	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_El_Dorado_US_U_30	H003	Debug031_aegypti_El_Dorado_US_U_30_1	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_El_Dorado_US_U_30	H730	Debug031_aegypti_El_Dorado_US_U_30_0	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_El_Dorado_US_U_31	H715	Debug031_aegypti_El_Dorado_US_U_31_0	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_El_Dorado_US_U_31	H026	Debug031_aegypti_El_Dorado_US_U_31_1	ElDorado	ADMX	South America	Americas	Argentina
Debug031_aegypti_Jaffna_Sri_Lanka_M_21	H050	Debug031_aegypti_Jaffna_Sri_Lanka_M_21_1	Jaffna	AAA	Asia	Asia	SriLanka
Debug031_aegypti_Jaffna_Sri_Lanka_M_21	H022	Debug031_aegypti_Jaffna_Sri_Lanka_M_21_0	Jaffna	AAA	Asia	Asia	SriLanka
Debug031_aegypti_Jaffna_Sri_Lanka_M_23	H022	Debug031_aegypti_Jaffna_Sri_Lanka_M_23_1	Jaffna	AAA	Asia	Asia	SriLanka
Debug031_aegypti_Jaffna_Sri_Lanka_M_23	H040	Debug031_aegypti_Jaffna_Sri_Lanka_M_23_0	Jaffna	AAA	Asia	Asia	SriLanka
Debug031_aegypti_Las_Cruces_US_U_1	H003	Debug031_aegypti_Las_Cruces_US_U_1_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_1	H003	Debug031_aegypti_Las_Cruces_US_U_1_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_10	H013	Debug031_aegypti_Las_Cruces_US_U_10_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_10	H044	Debug031_aegypti_Las_Cruces_US_U_10_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_11	H044	Debug031_aegypti_Las_Cruces_US_U_11_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_11	H003	Debug031_aegypti_Las_Cruces_US_U_11_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_12	H027	Debug031_aegypti_Las_Cruces_US_U_12_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_12	H003	Debug031_aegypti_Las_Cruces_US_U_12_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_13	H001	Debug031_aegypti_Las_Cruces_US_U_13_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_13	H165	Debug031_aegypti_Las_Cruces_US_U_13_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_14	H135	Debug031_aegypti_Las_Cruces_US_U_14_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_14	H042	Debug031_aegypti_Las_Cruces_US_U_14_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_15	H001	Debug031_aegypti_Las_Cruces_US_U_15_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_15	H001	Debug031_aegypti_Las_Cruces_US_U_15_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_16	H027	Debug031_aegypti_Las_Cruces_US_U_16_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_16	H001	Debug031_aegypti_Las_Cruces_US_U_16_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_17	H001	Debug031_aegypti_Las_Cruces_US_U_17_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_17	H001	Debug031_aegypti_Las_Cruces_US_U_17_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_18	H001	Debug031_aegypti_Las_Cruces_US_U_18_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_18	H001	Debug031_aegypti_Las_Cruces_US_U_18_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_19	H164	Debug031_aegypti_Las_Cruces_US_U_19_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_19	H001	Debug031_aegypti_Las_Cruces_US_U_19_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_3	H001	Debug031_aegypti_Las_Cruces_US_U_3_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_3	H026	Debug031_aegypti_Las_Cruces_US_U_3_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_4	H142	Debug031_aegypti_Las_Cruces_US_U_4_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_4	H026	Debug031_aegypti_Las_Cruces_US_U_4_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_5	H056	Debug031_aegypti_Las_Cruces_US_U_5_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_5	H001	Debug031_aegypti_Las_Cruces_US_U_5_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_6	H004	Debug031_aegypti_Las_Cruces_US_U_6_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_6	H001	Debug031_aegypti_Las_Cruces_US_U_6_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_7	H001	Debug031_aegypti_Las_Cruces_US_U_7_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_7	H001	Debug031_aegypti_Las_Cruces_US_U_7_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_8	H161	Debug031_aegypti_Las_Cruces_US_U_8_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_8	H163	Debug031_aegypti_Las_Cruces_US_U_8_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_9	H142	Debug031_aegypti_Las_Cruces_US_U_9_0	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Las_Cruces_US_U_9	H001	Debug031_aegypti_Las_Cruces_US_U_9_1	LasCruces	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_1	H001	Debug031_aegypti_Roswell_US_U_1_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_1	H001	Debug031_aegypti_Roswell_US_U_1_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_10	H001	Debug031_aegypti_Roswell_US_U_10_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_10	H001	Debug031_aegypti_Roswell_US_U_10_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_11	H001	Debug031_aegypti_Roswell_US_U_11_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_11	H001	Debug031_aegypti_Roswell_US_U_11_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_12	H001	Debug031_aegypti_Roswell_US_U_12_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_12	H001	Debug031_aegypti_Roswell_US_U_12_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_13	H001	Debug031_aegypti_Roswell_US_U_13_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_13	H001	Debug031_aegypti_Roswell_US_U_13_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_14	H001	Debug031_aegypti_Roswell_US_U_14_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_14	H001	Debug031_aegypti_Roswell_US_U_14_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_15	H024	Debug031_aegypti_Roswell_US_U_15_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_15	H036	Debug031_aegypti_Roswell_US_U_15_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_16	H001	Debug031_aegypti_Roswell_US_U_16_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_16	H001	Debug031_aegypti_Roswell_US_U_16_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_18	H001	Debug031_aegypti_Roswell_US_U_18_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_18	H001	Debug031_aegypti_Roswell_US_U_18_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_19	H001	Debug031_aegypti_Roswell_US_U_19_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_19	H001	Debug031_aegypti_Roswell_US_U_19_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_2	H001	Debug031_aegypti_Roswell_US_U_2_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_2	H001	Debug031_aegypti_Roswell_US_U_2_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_20	H001	Debug031_aegypti_Roswell_US_U_20_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_20	H001	Debug031_aegypti_Roswell_US_U_20_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_3	H001	Debug031_aegypti_Roswell_US_U_3_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_3	H001	Debug031_aegypti_Roswell_US_U_3_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_4	H001	Debug031_aegypti_Roswell_US_U_4_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_4	H001	Debug031_aegypti_Roswell_US_U_4_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_5	H001	Debug031_aegypti_Roswell_US_U_5_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_5	H001	Debug031_aegypti_Roswell_US_U_5_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_6	H001	Debug031_aegypti_Roswell_US_U_6_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_6	H001	Debug031_aegypti_Roswell_US_U_6_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_7	H001	Debug031_aegypti_Roswell_US_U_7_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_7	H001	Debug031_aegypti_Roswell_US_U_7_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_8	H001	Debug031_aegypti_Roswell_US_U_8_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_8	H001	Debug031_aegypti_Roswell_US_U_8_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_9	H001	Debug031_aegypti_Roswell_US_U_9_1	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Roswell_US_U_9	H001	Debug031_aegypti_Roswell_US_U_9_0	Roswell	AAA	North America	Americas	USA
Debug031_aegypti_Rural_Sulawesi_U_1	H015	Debug031_aegypti_Rural_Sulawesi_U_1_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_1	H018	Debug031_aegypti_Rural_Sulawesi_U_1_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_10	H006	Debug031_aegypti_Rural_Sulawesi_U_10_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_10	H005	Debug031_aegypti_Rural_Sulawesi_U_10_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_12	H005	Debug031_aegypti_Rural_Sulawesi_U_12_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_12	H005	Debug031_aegypti_Rural_Sulawesi_U_12_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_13	H005	Debug031_aegypti_Rural_Sulawesi_U_13_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_13	H005	Debug031_aegypti_Rural_Sulawesi_U_13_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_14	H005	Debug031_aegypti_Rural_Sulawesi_U_14_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_14	H005	Debug031_aegypti_Rural_Sulawesi_U_14_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_16	H006	Debug031_aegypti_Rural_Sulawesi_U_16_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_16	H006	Debug031_aegypti_Rural_Sulawesi_U_16_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_17	H005	Debug031_aegypti_Rural_Sulawesi_U_17_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_17	H005	Debug031_aegypti_Rural_Sulawesi_U_17_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_19	H005	Debug031_aegypti_Rural_Sulawesi_U_19_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_19	H737	Debug031_aegypti_Rural_Sulawesi_U_19_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_2	H005	Debug031_aegypti_Rural_Sulawesi_U_2_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_2	H692	Debug031_aegypti_Rural_Sulawesi_U_2_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_20	H005	Debug031_aegypti_Rural_Sulawesi_U_20_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_20	H005	Debug031_aegypti_Rural_Sulawesi_U_20_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_3	H005	Debug031_aegypti_Rural_Sulawesi_U_3_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_3	H110	Debug031_aegypti_Rural_Sulawesi_U_3_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_4	H018	Debug031_aegypti_Rural_Sulawesi_U_4_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_4	H005	Debug031_aegypti_Rural_Sulawesi_U_4_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_6	H006	Debug031_aegypti_Rural_Sulawesi_U_6_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_6	H005	Debug031_aegypti_Rural_Sulawesi_U_6_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_7	H005	Debug031_aegypti_Rural_Sulawesi_U_7_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_7	H005	Debug031_aegypti_Rural_Sulawesi_U_7_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_8	H005	Debug031_aegypti_Rural_Sulawesi_U_8_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_8	H005	Debug031_aegypti_Rural_Sulawesi_U_8_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_9	H084	Debug031_aegypti_Rural_Sulawesi_U_9_1	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Rural_Sulawesi_U_9	H018	Debug031_aegypti_Rural_Sulawesi_U_9_0	RuralSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_1	H005	Debug031_aegypti_Urban_Sulawesi_U_1_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_1	H018	Debug031_aegypti_Urban_Sulawesi_U_1_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_10	H005	Debug031_aegypti_Urban_Sulawesi_U_10_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_10	H225	Debug031_aegypti_Urban_Sulawesi_U_10_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_11	H136	Debug031_aegypti_Urban_Sulawesi_U_11_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_11	H005	Debug031_aegypti_Urban_Sulawesi_U_11_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_12	H005	Debug031_aegypti_Urban_Sulawesi_U_12_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_12	H018	Debug031_aegypti_Urban_Sulawesi_U_12_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_13	H005	Debug031_aegypti_Urban_Sulawesi_U_13_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_13	H005	Debug031_aegypti_Urban_Sulawesi_U_13_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_14	H005	Debug031_aegypti_Urban_Sulawesi_U_14_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_14	H005	Debug031_aegypti_Urban_Sulawesi_U_14_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_15	H005	Debug031_aegypti_Urban_Sulawesi_U_15_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_15	H005	Debug031_aegypti_Urban_Sulawesi_U_15_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_16	H224	Debug031_aegypti_Urban_Sulawesi_U_16_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_16	H005	Debug031_aegypti_Urban_Sulawesi_U_16_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_17	H084	Debug031_aegypti_Urban_Sulawesi_U_17_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_17	H110	Debug031_aegypti_Urban_Sulawesi_U_17_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_18	H005	Debug031_aegypti_Urban_Sulawesi_U_18_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_18	H005	Debug031_aegypti_Urban_Sulawesi_U_18_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_19	H005	Debug031_aegypti_Urban_Sulawesi_U_19_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_19	H005	Debug031_aegypti_Urban_Sulawesi_U_19_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_20	H005	Debug031_aegypti_Urban_Sulawesi_U_20_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_20	H005	Debug031_aegypti_Urban_Sulawesi_U_20_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_3	H006	Debug031_aegypti_Urban_Sulawesi_U_3_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_3	H018	Debug031_aegypti_Urban_Sulawesi_U_3_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_4	H005	Debug031_aegypti_Urban_Sulawesi_U_4_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_4	H005	Debug031_aegypti_Urban_Sulawesi_U_4_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_5	H005	Debug031_aegypti_Urban_Sulawesi_U_5_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_5	H005	Debug031_aegypti_Urban_Sulawesi_U_5_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_6	H005	Debug031_aegypti_Urban_Sulawesi_U_6_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_6	H005	Debug031_aegypti_Urban_Sulawesi_U_6_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_7	H018	Debug031_aegypti_Urban_Sulawesi_U_7_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_7	H018	Debug031_aegypti_Urban_Sulawesi_U_7_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_8	H005	Debug031_aegypti_Urban_Sulawesi_U_8_1	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug031_aegypti_Urban_Sulawesi_U_8	H210	Debug031_aegypti_Urban_Sulawesi_U_8_0	UrbanSulawesi	AAA	Asia	Asia	Philippines
Debug032_aegypti_Coachella_USA_F_1	H001	Debug032_aegypti_Coachella_USA_F_1_0	Coachella	AAA	North America	Americas	USA
Debug032_aegypti_Coachella_USA_F_1	H001	Debug032_aegypti_Coachella_USA_F_1_1	Coachella	AAA	North America	Americas	USA
Debug032_aegypti_Coachella_USA_F_10	H001	Debug032_aegypti_Coachella_USA_F_10_1	Coachella	AAA	North America	Americas	USA
Debug032_aegypti_Coachella_USA_F_10	H001	Debug032_aegypti_Coachella_USA_F_10_0	Coachella	AAA	North America	Americas	USA
Debug032_aegypti_Coachella_USA_F_11	H001	Debug032_aegypti_Coachella_USA_F_11_0	Coachella	AAA	North America	Americas	USA
Debug032_aegypti_Coachella_USA_F_11	H001	Debug032_aegypti_Coachella_USA_F_11_1	Coachella	AAA	North America	Americas	USA
Debug032_aegypti_Coachella_USA_F_12	H001	Debug032_aegypti_Coachella_USA_F_12_0	Coachella	AAA	North America	Americas	USA
Debug032_aegypti_Coachella_USA_F_12	H001	Debug032_aegypti_Coachella_USA_F_12_1	Coachella	AAA	North America	Americas	USA
Debug032_aegypti_Coachella_USA_F_17	H001	Debug032_aegypti_Coachella_USA_F_17_0	Coachella	AAA	North America	Americas	USA
Debug032_aegypti_Coachella_USA_F_17	H712	Debug032_aegypti_Coachella_USA_F_17_1	Coachella	AAA	North America	Americas	USA
Debug032_aegypti_Coachella_USA_F_18	H008	Debug032_aegypti_Coachella_USA_F_18_0	Coachella	AAA	North America	Americas	USA
Debug032_aegypti_Coachella_USA_F_18	H003	Debug032_aegypti_Coachella_USA_F_18_1	Coachella	AAA	North America	Americas	USA
Debug032_aegypti_Coachella_USA_F_19	H004	Debug032_aegypti_Coachella_USA_F_19_0	Coachella	AAA	North America	Americas	USA
Debug032_aegypti_Coachella_USA_F_19	H001	Debug032_aegypti_Coachella_USA_F_19_1	Coachella	AAA	North America	Americas	USA
